,SummonerName,GamesPlayed,AvgGameTime,WinRate,AvgKills,AvgDeaths,AvgAssists,AvgTowers,AvgInhibs,AvgBarons,AvgDrags,AvgVisionScore,AvgDamageDealt,FirstTowerRate,AvgCS,FirstBloodRate,AvgGoldEarned,AvgDamageTaken,AvgKillGold,AvgAssistGold,AvgTowerGold,AvgInhibGold,AvgDragGold,AvgHeraldGold,AvgBaronGold,AvgCSGold,AvgKillGoldDiff,AvgAssistGoldDiff,AvgTowerGoldDiff,AvgInhibGoldDiff,AvgDragGoldDiff,AvgHeraldGoldDiff,AvgCSGoldDiff,AvgTotalGoldDiff,AvgDamageDealtDiff,AvgVisionDiff,AvgCSDiff,AvgCSPerMin,AvgPowerScore
20,Ablazeolive,124,28.789247311827957,49.19%,5.653225806451613,4.92741935483871,6.975806451612903,0.8951612903225806,0.1693548387096774,0.5645161290322581,1.185483870967742,27.612903225806452,184442.0483870968,0.08%,223.94354838709677,0.06%,12467.733870967742,19374.362903225807,1652.6935483870968,482.33064516129036,323.43413978494624,8.46774193548387,11.89516129032258,0.8064516129032258,169.3548387096774,9818.751344086022,-25.048387096774192,-12.44354838709678,33.38709677419355,2.4193548387096775,-0.20161290322580644,0.8064516129032258,619.2177419354839,606.0403225806451,19886.104838709678,0.9516129032258065,27.661290322580644,7.79199354233536,-1.627164164864172
21,EleJiggle,124,29.10725806451613,55.65%,6.153225806451613,5.717741935483871,8.620967741935484,0.6774193548387096,0.14516129032258066,0.5645161290322581,1.4112903225806452,27.806451612903224,161234.3306451613,0.05%,180.24193548387098,0.10%,11762.838709677419,16996.129032258064,1794.0564516129032,573.2829301075269,285.31586021505376,7.258064516129032,14.112903225806452,2.4193548387096775,169.3548387096774,8917.038306451612,-114.95161290322581,33.34744623655914,-30.45698924731184,-1.6129032258064515,2.0161290322580645,1.6129032258064515,-330.41465053763454,-425.94354838709677,2547.5241935483873,-1.25,-14.32258064516129,6.220826222689945,-1.688055070856683
22,Archhangel,122,27.94781420765027,52.46%,6.180327868852459,5.049180327868853,6.565573770491803,0.8770491803278688,0.1721311475409836,0.5491803278688525,1.1557377049180328,28.540983606557376,141664.68852459016,0.07%,208.71311475409837,0.06%,12048.983606557376,18546.67213114754,1804.967213114754,460.9016393442623,305.2322404371585,8.60655737704918,8.811475409836065,0.0,164.75409836065575,9295.710382513662,206.10655737704917,-41.17008196721311,10.170765027322409,-1.2295081967213115,3.4836065573770494,-1.639344262295082,294.8927595628414,490.28688524590166,7831.754098360656,3.9262295081967213,17.385245901639344,7.499987957913334,-1.6648311142049261
23,Annie Bot,113,29.447345132743365,47.79%,5.938053097345133,4.221238938053097,6.95575221238938,0.5132743362831859,0.13274336283185842,0.5752212389380531,1.247787610619469,25.991150442477878,121624.20353982301,0.01%,192.56637168141592,0.09%,11526.017699115044,15312.017699115044,1691.8938053097345,476.15486725663726,251.66666666666663,6.6371681415929205,17.920353982300885,0.0,172.56637168141592,8909.178466076695,-159.63716814159292,-11.527286135693231,-121.67404129793512,-0.8849557522123894,6.8584070796460175,-0.8849557522123894,-673.4535398230089,-966.5132743362832,-73831.93805309734,-0.4247787610619469,-16.495575221238937,6.586915679426457,-2.1145635049577365
24,Moriarty,113,28.61622418879056,52.21%,5.823008849557522,4.238938053097345,6.743362831858407,0.8407079646017699,0.12389380530973451,0.5132743362831859,1.2123893805309736,25.035398230088497,185988.69911504423,0.07%,195.3716814159292,0.09%,11823.026548672566,18708.94690265487,1716.274336283186,455.3392330383481,275.9587020648967,6.1946902654867255,5.530973451327434,0.0,153.98230088495575,9209.746312684365,195.18584070796462,-46.8886430678466,-47.80235988200589,1.3274336283185841,-2.8761061946902653,-1.7699115044247788,214.92109144542772,322.716814159292,24012.681415929204,-3.47787610619469,4.035398230088496,6.841167163152002,-1.5872990392252013
25,Skidoodleboppers,112,27.71994047619047,52.68%,6.991071428571429,5.535714285714286,6.053571428571429,1.0357142857142858,0.16964285714285715,0.5178571428571429,1.3660714285714286,26.116071428571427,162694.4107142857,0.10%,196.91964285714286,0.08%,12299.410714285714,20730.375,2092.0178571428573,448.390625,362.76785714285717,8.482142857142858,10.491071428571429,2.6785714285714284,155.35714285714286,9219.22544642857,354.25,-49.20535714285713,37.619047619047606,2.232142857142857,8.928571428571429,1.7857142857142858,420.8988095238097,771.1517857142857,-170.39285714285714,0.44642857142857145,9.151785714285714,7.1069829706246015,-1.4211166642670299
26,Acoldblazeolive,111,28.60705705705706,54.05%,6.306306306306307,4.585585585585585,6.63963963963964,0.7567567567567568,0.0990990990990991,0.5405405405405406,1.3513513513513513,26.61261261261261,201585.93693693692,0.05%,227.6936936936937,0.06%,12514.054054054053,19746.828828828828,1819.144144144144,452.51726726726724,307.13963963963965,4.954954954954955,8.558558558558559,1.8018018018018018,162.16216216216216,9757.775525525525,232.02702702702703,5.590090090090091,26.95195195195195,0.45045045045045046,-1.8018018018018018,0.9009009009009009,645.0975975975975,917.3243243243244,33092.44144144144,3.279279279279279,29.47747747747748,7.966368651567783,-1.4508919241750242
27,Hungry Like,110,27.65363636363636,57.27%,4.0181818181818185,4.709090909090909,9.9,0.38181818181818183,0.06363636363636363,0.4727272727272727,1.1,19.136363636363637,105038.61818181818,0.01%,160.77272727272728,0.05%,10477.445454545454,21917.2,1170.6363636363637,671.264393939394,230.4318181818182,3.1818181818181817,13.181818181818182,1.8181818181818181,141.8181818181818,8245.11287878788,-504.3,216.8681818181818,-54.73484848484849,-3.6363636363636362,2.272727272727273,0.9090909090909091,-750.2787878787876,-1084.7181818181818,-44787.954545454544,-8.927272727272728,-35.372727272727275,5.909234900001288,-1.6457542512088388
28,Strompest,109,28.31100917431192,44.95%,5.559633027522936,4.284403669724771,5.752293577981652,0.908256880733945,0.1559633027522936,0.5045871559633027,1.2935779816513762,32.00917431192661,176531.6605504587,0.08%,219.92660550458714,0.08%,12118.899082568807,18611.89908256881,1634.2477064220184,395.2897553516819,296.1697247706422,7.798165137614679,19.03669724770642,0.9174311926605505,151.37614678899084,9614.063455657491,52.57798165137615,-44.587920489296636,-23.18807339449541,-1.834862385321101,10.091743119266056,-0.9174311926605505,221.42737003058107,191.55045871559633,8573.51376146789,5.18348623853211,14.431192660550458,7.767809662218287,-1.9876825486864165
29,CLA Tuesday,107,28.498753894081002,56.07%,5.953271028037383,5.803738317757009,8.514018691588785,0.5887850467289719,0.11214953271028037,0.5794392523364486,1.2897196261682242,20.981308411214954,195202.10280373832,0.03%,203.57009345794393,0.11%,12110.392523364486,20927.1214953271,1763.5420560747664,598.7180685358255,273.6760124610592,5.607476635514018,3.2710280373831777,0.0,173.83177570093457,9291.746105919003,-45.45794392523364,41.745327102803714,-46.28504672897197,1.4018691588785046,-7.242990654205608,-2.803738317757009,341.69859813084105,305.4859813084112,21844.542056074766,-4.785046728971962,13.962616822429906,7.167423271792518,-1.6207051385980233
30,huhi,106,28.683962264150942,43.40%,5.59433962264151,4.452830188679245,7.169811320754717,0.7641509433962265,0.09433962264150944,0.5094339622641509,1.1132075471698113,28.59433962264151,200272.30188679244,0.05%,216.0943396226415,0.08%,12325.943396226416,19801.896226415094,1647.7924528301887,476.2751572327044,270.51100628930817,4.716981132075472,8.726415094339623,0.0,152.83018867924528,9765.091194968552,70.80188679245283,-16.470911949685526,-23.797169811320753,-4.245283018867925,-8.018867924528301,-5.660377358490566,358.3907232704402,337.0377358490566,20339.584905660377,3.8207547169811322,11.669811320754716,7.562084483609684,-1.747022449827347
31,always plan ahea,105,28.226666666666663,54.29%,5.59047619047619,4.666666666666667,7.523809523809524,0.8,0.2,0.5142857142857142,1.5523809523809524,22.752380952380953,164632.2857142857,0.08%,213.27619047619046,0.17%,12095.666666666666,21779.819047619047,1657.142857142857,534.7476190476191,330.3412698412699,10.0,10.714285714285714,1.9047619047619047,154.28571428571428,9396.53015873016,156.25714285714287,27.723015873015875,78.96031746031746,3.3333333333333335,1.4285714285714286,0.9523809523809523,498.4404761904762,752.8095238095239,-2674.038095238095,-2.419047619047619,26.114285714285714,7.588606768304474,-1.4977120473614483
32,PunOko,93,28.205555555555556,41.94%,5.408602150537634,4.849462365591398,5.688172043010753,0.8709677419354839,0.0967741935483871,0.3763440860215054,1.2258064516129032,36.25806451612903,153545.5483870968,0.09%,212.43010752688173,0.01%,11886.623655913978,19640.56989247312,1625.2903225806451,391.1317204301075,301.51433691756273,4.838709677419355,15.32258064516129,0.0,112.90322580645162,9435.622759856631,29.64516129032258,-120.13978494623656,9.928315412186365,-2.150537634408602,-0.26881720430107525,0.0,134.02867383512537,-13.473118279569892,11296.602150537634,10.946236559139784,11.32258064516129,7.532052708005796,-2.4055679024527
33,Titan Dweevil,93,28.4,50.54%,4.333333333333333,5.053763440860215,8.182795698924732,0.8817204301075269,0.21505376344086022,0.5913978494623656,1.6881720430107527,25.591397849462364,131853.8494623656,0.06%,179.8494623655914,0.05%,10962.043010752688,18011.279569892475,1326.6236559139784,566.2311827956988,328.6200716845878,10.75268817204301,14.24731182795699,7.526881720430108,177.41935483870967,8530.621863799284,-398.9247311827957,75.38082437275988,70.91397849462366,4.838709677419355,7.526881720430108,6.451612903225806,-551.0582437275987,-765.516129032258,-44480.82795698925,0.0967741935483871,-18.580645161290324,6.366228826257992,-1.7186444809183856
34,DarkWingsForSale,93,28.177956989247313,54.84%,5.720430107526882,3.924731182795699,5.956989247311828,0.9032258064516129,0.17204301075268819,0.5913978494623656,1.2903225806451613,33.935483870967744,152495.5698924731,0.04%,206.34408602150538,0.10%,11825.430107526881,18490.397849462366,1633.505376344086,392.4301075268818,280.0089605734767,8.602150537634408,9.946236559139784,5.376344086021505,177.41935483870967,9318.141577060933,190.33333333333334,-86.39247311827957,-39.30107526881721,3.225806451612903,-2.4193548387096775,4.301075268817204,199.46774193548387,307.9247311827957,-5893.623655913979,8.258064516129032,7.870967741935484,7.3550833293310145,-1.6921782247081432
35,Eitori,91,28.931868131868132,61.54%,6.142857142857143,3.1758241758241756,6.802197802197802,0.9560439560439561,0.18681318681318682,0.6813186813186813,1.4945054945054945,27.13186813186813,194042.2087912088,0.07%,217.63736263736263,0.08%,12555.978021978022,15868.010989010989,1770.7912087912089,452.07600732600724,330.96153846153845,9.340659340659341,15.934065934065934,1.098901098901099,204.3956043956044,9771.380036630037,155.15384615384616,93.54487179487178,74.53296703296704,4.395604395604396,0.0,1.098901098901099,408.58150183150195,790.054945054945,19350.835164835164,-1.6263736263736264,7.142857142857143,7.587193388868366,-0.5129243755215394
36,rovex,85,28.80137254901961,52.94%,5.623529411764705,4.729411764705882,7.4941176470588236,0.6941176470588235,0.2,0.6588235294117647,1.3294117647058823,22.529411764705884,241521.37647058823,0.04%,205.61176470588236,0.13%,12122.011764705883,18812.929411764704,1680.9882352941177,489.970588235294,289.99999999999994,10.0,16.764705882352942,5.882352941176471,197.64705882352942,9430.758823529412,117.98823529411764,2.7980392156862615,-27.93137254901961,0.5882352941176471,2.0588235294117645,4.705882352941177,95.1921568627453,244.81176470588235,58612.882352941175,-3.847058823529412,3.9058823529411764,7.1615391659456344,-1.7776514590363313
37,insanity,85,27.6443137254902,56.47%,6.376470588235295,4.647058823529412,6.341176470588235,1.1058823529411765,0.2,0.43529411764705883,1.1529411764705881,24.08235294117647,135996.71764705883,0.06%,187.18823529411765,0.14%,11522.8,18127.84705882353,1847.7411764705882,402.9529411764705,321.83333333333326,10.0,5.0,0.0,130.58823529411765,8804.684313725491,395.70588235294116,-40.920588235294126,40.0,3.5294117647058822,-5.882352941176471,-1.1764705882352942,12.661764705882364,343.91764705882355,6630.611764705883,1.0941176470588236,-1.3647058823529412,6.87321286396107,-1.6038966795639051
38,scarra,80,28.685208333333332,43.75%,5.1625,4.6375,6.8625,0.85,0.125,0.475,1.2875,26.5125,164380.0,0.07%,191.9,0.10%,11393.4125,18225.125,1459.4625,464.6854166666666,330.7916666666667,6.25,8.4375,2.5,142.5,8978.785416666668,-315.025,-59.94375000000002,9.843750000000018,-2.5,-9.375,2.5,-235.3249999999999,-636.075,493.0125,0.025,-4.6,6.722238376980246,-2.3958874077978973
39,Seranok,79,27.50717299578059,45.57%,6.0886075949367084,2.9240506329113924,5.329113924050633,0.6835443037974683,0.13924050632911392,0.4430379746835443,1.2784810126582278,25.88607594936709,247740.1012658228,0.08%,209.34177215189874,0.05%,11626.025316455696,15147.20253164557,1751.26582278481,376.60021097046416,237.6054852320675,6.962025316455696,11.39240506329114,2.5316455696202533,132.91139240506328,9106.756329113925,298.1012658227848,-26.087552742616044,-47.4789029535865,-3.1645569620253164,6.012658227848101,1.2658227848101267,-13.737341772151806,173.13924050632912,76355.89873417722,1.9493670886075949,3.0,7.625726016716937,-2.0189249489019674
40,Gamer Girl,78,28.247435897435896,47.44%,7.32051282051282,5.589743589743589,6.410256410256411,0.44871794871794873,0.08974358974358974,0.5,1.141025641025641,19.94871794871795,120778.6282051282,0.01%,182.47435897435898,0.08%,11434.692307692309,21913.102564102563,2051.269230769231,430.11965811965814,214.30555555555554,4.487179487179487,4.166666666666667,0.0,150.0,8580.34401709402,359.3076923076923,-59.22008547008547,-95.47008547008548,-5.769230769230769,-7.371794871794871,-2.5641025641025643,-358.6688034188036,-208.21794871794873,-28552.19230769231,-4.602564102564102,-8.794871794871796,6.503147994376679,-2.342642208569278
41,Chimonaa1,76,27.912061403508773,50.00%,4.894736842105263,3.4078947368421053,7.4868421052631575,0.6710526315789473,0.09210526315789473,0.5263157894736842,1.1578947368421053,25.38157894736842,163942.11842105264,0.03%,201.92105263157896,0.09%,11318.065789473685,17000.565789473683,1437.8815789473683,503.4100877192983,248.77192982456137,4.605263157894737,4.605263157894737,3.9473684210526314,157.89473684210526,8956.949561403508,-64.4342105263158,62.3157894736842,-79.13377192982456,-2.6315789473684212,-0.6578947368421053,3.9473684210526314,-53.15570175438608,-149.53947368421052,-65.30263157894737,-1.0921052631578947,8.236842105263158,7.259634836895171,-1.934706358876599
